Severity	m1	m2	m3	m4	m5	m6	m7	m8	m9	m10	m11	m12	m13	m14	m15	m16	m17	m18	m19	m20	m21	m22	m23	m24	m25	m26	m27	m28	m29	m30	m31	m32	m33	m34	m35	m36	m37	m38	m39	m40	m41	m42	m43	m44	m45	m46	m47	m48	m49	m50	pred_logreg$response
C11	0	1.3000256457633	1.30671621855191	1.31001906558541	1.31326463752363	1.30339064628022	1.31792700871849	1.04746160151053	1	1	1.80255839954643	1.28754067653565	1.28346981516703	1.28260432692461	1.06666666666667	1.27837779994497	1.22222222222222	1.28181732691847	1.03360811160244	1.83466663234746	1	1	1.83466663234752	1.21607221261837	1.21607221261839	1	1.21607221261835	1.83466663234746	1.52110866836027	1.47614785818215	1.53386429213231	1.53891233924029	1	1.59536132701262	1.48294579850437	1.50397340298385	1.50080878469371	1.49530352639995	1.51956683014901	1	1.57815581458985	1.48929321207382	1	1	1	1	1	1.48415851358945	1.53360392246749	1.4659437017975	1.49780409670791	-0.0793566582558904
C12	1	4.14681293372709	4.18226923767695	4.19966993982544	4.21696196201045	4.16463310551945	4.03484062669617	3.63768196042319	3.51785714285714	3.57782232284237	2.90672317391071	4.09310518742205	4.09363113115958	4.09523885715035	3.43333333333333	4.17451151285905	3.22222222222222	4.0927796955636	3.51405177378289	3.01109317057906	3.42857142857143	3.63768427795958	3.01109317057906	4.36330914786227	4.36330914786236	3.6	4.363309147862	3.01109317057908	3.20697582866532	3.24464394776923	3.27774416306805	3.22257036762994	3.41666666666667	3.20678748304037	3.21819564699564	3.24146996668229	3.25332841522714	3.27477785951399	3.24385777793807	3.56500527307354	3.21540218514326	3.21112689542941	3.45502527662269	3.5	3.33333333333333	3.57285206718834	3.2742735309731	3.18269305695777	3.22447586498059	3.17076458929747	3.19128842830011	0.953072593167374
C13	0	0.83898254148074	0.82648152270256	0.820413204012655	0.814319237837449	0.832696002381796	0.919562452077226	1.73988524546123	1.25	1.35610054348482	1.71294097410495	0.955580745259349	0.950444831980019	0.948582197001167	1.2	1.39007327452848	1.11111111111111	0.949217881670253	1.29242032964993	1.66685074514595	1.14285714285714	1.99997922068921	1.66685074514606	1.41561196945063	1.41561196945063	1.2	1.41561196945062	1.66685074514595	1.47811579693974	1.47381825286039	1.52256488216601	1.562315947626	1.5	1.5968538408103	1.51018170225621	1.50897618909689	1.53787562764268	1.51885227654927	1.51980616771185	1.99998614703019	1.50623687481524	1.48278398764637	1.99999307346712	1.33333333333333	1.33333333333333	1.45803047510876	1.64763338508289	1.52696140980809	1.52896994607633	1.53110523920006	1.51916255703859	-0.0105465120184085
C14	1	4.14681293372709	4.18226923767695	4.19966993982544	4.21696196201045	4.16463310551945	4.03484062669617	3.63768196042319	3.51785714285714	3.57782232284237	2.90672317391071	4.09310518742205	4.09363113115958	4.09523885715035	3.43333333333333	4.17451151285905	3.22222222222222	4.0927796955636	3.51405177378289	3.01109317057906	3.42857142857143	3.63768427795958	3.01109317057906	4.36330914786227	4.36330914786236	3.6	4.363309147862	3.01109317057908	3.20697582866532	3.24464394776923	3.27774416306805	3.22257036762994	3.41666666666667	3.20678748304037	3.21819564699564	3.24146996668229	3.25332841522714	3.27477785951399	3.24385777793807	3.56500527307354	3.21540218514326	3.21112689542941	3.45502527662269	3.5	3.33333333333333	3.57285206718834	3.2742735309731	3.18269305695777	3.22447586498059	3.17076458929747	3.19128842830011	0.953072593167374
C15	1	4.14681293372709	4.18226923767695	4.19966993982544	4.21696196201045	4.16463310551945	4.03484062669617	3.63768196042319	3.51785714285714	3.57782232284237	2.90672317391071	4.09310518742205	4.09363113115958	4.09523885715035	3.43333333333333	4.17451151285905	3.22222222222222	4.0927796955636	3.51405177378289	3.01109317057906	3.42857142857143	3.63768427795958	3.01109317057906	4.36330914786227	4.36330914786236	3.6	4.363309147862	3.01109317057908	3.20697582866532	3.24464394776923	3.27774416306805	3.22257036762994	3.41666666666667	3.20678748304037	3.21819564699564	3.24146996668229	3.25332841522714	3.27477785951399	3.24385777793807	3.56500527307354	3.21540218514326	3.21112689542941	3.45502527662269	3.5	3.33333333333333	3.57285206718834	3.2742735309731	3.18269305695777	3.22447586498059	3.17076458929747	3.19128842830011	0.953072593167374
C16	0	1.76765761334547	1.76336424873177	1.76127895240106	1.75923156485744	1.76548969136728	1.81551288902299	2.26507520045995	2.39285714285714	2.39376977032595	2.14999426882902	1.95517418104682	1.95000418067927	1.94931813500179	2.35555555555556	1.42870956861767	2.22222222222222	1.94860668384074	2.39001074474726	2.05762679612894	2.57142857142857	2.2650770081709	2.05762679612896	1.33020006348855	1.33020006348855	2.4	1.33020006348824	2.05762679612894	1.95092019444521	1.9042640895268	1.96646553918191	1.9776231026963	2.33333333333333	2.01409420754786	1.95185932996051	1.95274223481904	1.98363934724353	1.94693938626343	1.94683502297701	2.26065001723716	1.89183999192822	1.92274733982148	2.06314416149284	2.33333333333333	2.33333333333333	2.38336366032053	2.4514529380538	1.92283964186725	1.9413627916089	1.9519737439842	2.0022367641839	0.277275284152197
C17	0	1.76765761334547	1.76336424873177	1.76127895240106	1.75923156485744	1.76548969136728	1.81551288902299	2.26507520045995	2.39285714285714	2.39376977032595	2.14999426882902	1.95517418104682	1.95000418067927	1.94931813500179	2.35555555555556	1.42870956861767	2.22222222222222	1.94860668384074	2.39001074474726	2.05762679612894	2.57142857142857	2.2650770081709	2.05762679612896	1.33020006348855	1.33020006348855	2.4	1.33020006348824	2.05762679612894	1.95092019444521	1.9042640895268	1.96646553918191	1.9776231026963	2.33333333333333	2.01409420754786	1.95185932996051	1.95274223481904	1.98363934724353	1.94693938626343	1.94683502297701	2.26065001723716	1.89183999192822	1.92274733982148	2.06314416149284	2.33333333333333	2.33333333333333	2.38336366032053	2.4514529380538	1.92283964186725	1.9413627916089	1.9519737439842	2.0022367641839	0.277275284152197
C18	0	1.76765761334547	1.76336424873177	1.76127895240106	1.75923156485744	1.76548969136728	1.81551288902299	2.26507520045995	2.39285714285714	2.39376977032595	2.14999426882902	1.95517418104682	1.95000418067927	1.94931813500179	2.35555555555556	1.42870956861767	2.22222222222222	1.94860668384074	2.39001074474726	2.05762679612894	2.57142857142857	2.2650770081709	2.05762679612896	1.33020006348855	1.33020006348855	2.4	1.33020006348824	2.05762679612894	1.95092019444521	1.9042640895268	1.96646553918191	1.9776231026963	2.33333333333333	2.01409420754786	1.95185932996051	1.95274223481904	1.98363934724353	1.94693938626343	1.94683502297701	2.26065001723716	1.89183999192822	1.92274733982148	2.06314416149284	2.33333333333333	2.33333333333333	2.38336366032053	2.4514529380538	1.92283964186725	1.9413627916089	1.9519737439842	2.0022367641839	0.277275284152197
C19	0	2.22870071762803	2.24359894458112	2.25088481397382	2.25817696454361	2.2361843352657	2.21387744566425	2.10708521976938	2.03571428571429	2.20568161192142	2.25470314098588	2.28713411231078	2.28302916386599	2.28334026492531	1.86666666666667	2.25362558982119	1.55555555555556	2.28120612908897	2.04599552950054	2.32869741558744	1.71428571428571	2.1071046976409	2.32869741558745	2.04224198857795	2.04224198857796	2	2.04224198857789	2.32869741558745	2.06751997854942	1.98155721815425	2.09795668108123	2.02973294735489	2.5	2.13151369146288	2.01763572075002	2.03822497146421	2.04087013799097	2.07123041103954	2.01762084606619	2.1071241761978	1.97226979942017	1.97661150553713	2.10714365544013	2.26666666666667	2.66666666666667	2.40419748748691	2.52954602199781	1.94269170067999	2.01360204345021	1.98587520209556	2.0755184893744	0.367229080277667
C20	1	2.22870071762803	2.24359894458112	2.25088481397382	2.25817696454361	2.2361843352657	2.21387744566425	2.10708521976938	2.03571428571429	2.20568161192142	2.25470314098588	2.28713411231078	2.28302916386599	2.28334026492531	1.86666666666667	2.25362558982119	1.55555555555556	2.28120612908897	2.04599552950054	2.32869741558744	1.71428571428571	2.1071046976409	2.32869741558745	2.04224198857795	2.04224198857796	2	2.04224198857789	2.32869741558745	2.06751997854942	1.98155721815425	2.09795668108123	2.02973294735489	2.5	2.13151369146288	2.01763572075002	2.03822497146421	2.04087013799097	2.07123041103954	2.01762084606619	2.1071241761978	1.97226979942017	1.97661150553713	2.10714365544013	2.26666666666667	2.66666666666667	2.40419748748691	2.52954602199781	1.94269170067999	2.01360204345021	1.98587520209556	2.0755184893744	0.367229080277667
C21	1	3.36322136745528	3.39119985297375	3.4048464043135	3.41846043276791	3.37729234254555	3.26386072710152	2.97991256178032	2.92857142857143	3.04446346648506	2.85945129442599	3.42631396249523	3.42700153610211	3.4287960481997	2.73333333333333	3.90856372768814	2.33333333333333	3.42555057502761	2.88649112092464	3.08912273475144	2.57142857142857	3.03195919259993	3.08912273475143	3.86033189182934	3.86033189182931	3	3.86033189182947	3.08912273475144	2.9744629260349	2.88767813774281	2.97258869880846	2.90763832699717	3.33333333333333	2.93844865652818	2.88233525562707	2.89563449923082	2.92917054802887	2.94814137426503	2.91810238397976	3.34478392313656	2.90105025551605	2.90324671549558	3.40638370089127	3.13333333333333	3.33333333333333	3.17667092148611	3.2742735309731	2.71500758889479	2.76854625696377	2.76731694289431	2.78615191282855	0.751599407760129
C22	1	3.01229228389984	3.03466832928432	3.04570834948576	3.05667849378616	3.0235250982396	2.9848573452589	3.23713594064572	3.375	3.3504884857391	2.42951774032935	2.95392533725559	2.94965875892482	2.94978307387603	3.18888888888889	2.50669436660306	2.77777777777778	2.94843524962498	3.34671057736554	2.44030660631795	3.28571428571429	3.23715319394483	2.44030660631796	2.89525627911154	2.8952562791115	3.6	2.89525627911217	2.44030660631795	2.55304706178255	2.35654541384749	2.43651388899815	2.41414583611395	3.41666666666667	2.35521067739195	2.32607117052451	2.35173802832789	2.42566509101839	2.39076921285062	2.37130153090303	3.46811988150919	2.34741747770997	2.31791355310334	3.4548264468551	3.5	3.33333333333333	3.57285206718834	3.2742735309731	2.32794541931652	2.42128451509892	2.32761185319539	2.41244296013797	0.719066429188884
C23	1	3.01229228389984	3.03466832928432	3.04570834948576	3.05667849378616	3.0235250982396	2.9848573452589	3.23713594064572	3.375	3.3504884857391	2.42951774032935	2.95392533725559	2.94965875892482	2.94978307387603	3.18888888888889	2.50669436660306	2.77777777777778	2.94843524962498	3.34671057736554	2.44030660631795	3.28571428571429	3.23715319394483	2.44030660631796	2.89525627911154	2.8952562791115	3.6	2.89525627911217	2.44030660631795	2.55304706178255	2.35654541384749	2.43651388899815	2.41414583611395	3.41666666666667	2.35521067739195	2.32607117052451	2.35173802832789	2.42566509101839	2.39076921285062	2.37130153090303	3.46811988150919	2.34741747770997	2.31791355310334	3.4548264468551	3.5	3.33333333333333	3.57285206718834	3.2742735309731	2.32794541931652	2.42128451509892	2.32761185319539	2.41244296013797	0.719066429188884
C24	1	2.22870071762803	2.24359894458112	2.25088481397382	2.25817696454361	2.2361843352657	2.21387744566425	2.10708521976938	2.03571428571429	2.20568161192142	2.25470314098588	2.28713411231078	2.28302916386599	2.28334026492531	1.86666666666667	2.25362558982119	1.55555555555556	2.28120612908897	2.04599552950054	2.32869741558744	1.71428571428571	2.1071046976409	2.32869741558745	2.04224198857795	2.04224198857796	2	2.04224198857789	2.32869741558745	2.06751997854942	1.98155721815425	2.09795668108123	2.02973294735489	2.5	2.13151369146288	2.01763572075002	2.03822497146421	2.04087013799097	2.07123041103954	2.01762084606619	2.1071241761978	1.97226979942017	1.97661150553713	2.10714365544013	2.26666666666667	2.66666666666667	2.40419748748691	2.52954602199781	1.94269170067999	2.01360204345021	1.98587520209556	2.0755184893744	0.367229080277667
C25	1	0.83898254148074	0.82648152270256	0.820413204012655	0.814319237837449	0.832696002381796	0.919562452077226	1.73988524546123	1.25	1.35610054348482	1.71294097410495	0.955580745259349	0.950444831980019	0.948582197001167	1.2	1.39007327452848	1.11111111111111	0.949217881670253	1.29242032964993	1.66685074514595	1.14285714285714	1.99997922068921	1.66685074514606	1.41561196945063	1.41561196945063	1.2	1.41561196945062	1.66685074514595	1.47811579693974	1.47381825286039	1.52256488216601	1.562315947626	1.5	1.5968538408103	1.51018170225621	1.50897618909689	1.53787562764268	1.51885227654927	1.51980616771185	1.99998614703019	1.50623687481524	1.48278398764637	1.99999307346712	1.33333333333333	1.33333333333333	1.45803047510876	1.64763338508289	1.52696140980809	1.52896994607633	1.53110523920006	1.51916255703859	-0.0105465120184085
C26	1	2.22870071762803	2.24359894458112	2.25088481397382	2.25817696454361	2.2361843352657	2.21387744566425	2.10708521976938	2.03571428571429	2.20568161192142	2.25470314098588	2.28713411231078	2.28302916386599	2.28334026492531	1.86666666666667	2.25362558982119	1.55555555555556	2.28120612908897	2.04599552950054	2.32869741558744	1.71428571428571	2.1071046976409	2.32869741558745	2.04224198857795	2.04224198857796	2	2.04224198857789	2.32869741558745	2.06751997854942	1.98155721815425	2.09795668108123	2.02973294735489	2.5	2.13151369146288	2.01763572075002	2.03822497146421	2.04087013799097	2.07123041103954	2.01762084606619	2.1071241761978	1.97226979942017	1.97661150553713	2.10714365544013	2.26666666666667	2.66666666666667	2.40419748748691	2.52954602199781	1.94269170067999	2.01360204345021	1.98587520209556	2.0755184893744	0.367229080277667
C27	1	3.01229228389984	3.03466832928432	3.04570834948576	3.05667849378616	3.0235250982396	2.9848573452589	3.23713594064572	3.375	3.3504884857391	2.42951774032935	2.95392533725559	2.94965875892482	2.94978307387603	3.18888888888889	2.50669436660306	2.77777777777778	2.94843524962498	3.34671057736554	2.44030660631795	3.28571428571429	3.23715319394483	2.44030660631796	2.89525627911154	2.8952562791115	3.6	2.89525627911217	2.44030660631795	2.55304706178255	2.35654541384749	2.43651388899815	2.41414583611395	3.41666666666667	2.35521067739195	2.32607117052451	2.35173802832789	2.42566509101839	2.39076921285062	2.37130153090303	3.46811988150919	2.34741747770997	2.31791355310334	3.4548264468551	3.5	3.33333333333333	3.57285206718834	3.2742735309731	2.32794541931652	2.42128451509892	2.32761185319539	2.41244296013797	0.719066429188884
C28	1	2.22870071762803	2.24359894458112	2.25088481397382	2.25817696454361	2.2361843352657	2.21387744566425	2.10708521976938	2.03571428571429	2.20568161192142	2.25470314098588	2.28713411231078	2.28302916386599	2.28334026492531	1.86666666666667	2.25362558982119	1.55555555555556	2.28120612908897	2.04599552950054	2.32869741558744	1.71428571428571	2.1071046976409	2.32869741558745	2.04224198857795	2.04224198857796	2	2.04224198857789	2.32869741558745	2.06751997854942	1.98155721815425	2.09795668108123	2.02973294735489	2.5	2.13151369146288	2.01763572075002	2.03822497146421	2.04087013799097	2.07123041103954	2.01762084606619	2.1071241761978	1.97226979942017	1.97661150553713	2.10714365544013	2.26666666666667	2.66666666666667	2.40419748748691	2.52954602199781	1.94269170067999	2.01360204345021	1.98587520209556	2.0755184893744	0.367229080277667
C29	1	2.55124917961728	2.55443363343497	2.556102487913	2.55773309409998	2.55283045434117	2.58649278861764	3.18852312470969	3.30357142857143	3.32329763899199	2.48208274035038	2.62196540599933	2.61663377573914	2.61576094395269	3.21111111111111	1.5908933740541	3	2.61583580437675	3.23403129160343	2.40270500050971	3	3.18852350151797	2.40270500050983	1.7489784706348	1.74897847063493	3.6	1.74897847063573	2.40270500050969	2.45728074562315	2.31364719648924	2.32489145966863	2.40122101344017	3.41666666666667	2.34396322342957	2.32437277690251	2.30966864060788	2.43110654741339	2.34701081641626	2.35401652038441	3.46822066670434	2.28763334756821	2.31733376774429	3.45500785719083	3.5	3.33333333333333	3.57285206718834	3.2742735309731	2.31219752362308	2.38476306630295	2.3396222994543	2.40235588679465	0.63082671919095
C30	1	1.76765761334547	1.76336424873177	1.76127895240106	1.75923156485744	1.76548969136728	1.81551288902299	2.26507520045995	2.39285714285714	2.39376977032595	2.14999426882902	1.95517418104682	1.95000418067927	1.94931813500179	2.35555555555556	1.42870956861767	2.22222222222222	1.94860668384074	2.39001074474726	2.05762679612894	2.57142857142857	2.2650770081709	2.05762679612896	1.33020006348855	1.33020006348855	2.4	1.33020006348824	2.05762679612894	1.95092019444521	1.9042640895268	1.96646553918191	1.9776231026963	2.33333333333333	2.01409420754786	1.95185932996051	1.95274223481904	1.98363934724353	1.94693938626343	1.94683502297701	2.26065001723716	1.89183999192822	1.92274733982148	2.06314416149284	2.33333333333333	2.33333333333333	2.38336366032053	2.4514529380538	1.92283964186725	1.9413627916089	1.9519737439842	2.0022367641839	0.277275284152197
C31	1	4.14681293372709	4.18226923767695	4.19966993982544	4.21696196201045	4.16463310551945	4.03484062669617	3.63768196042319	3.51785714285714	3.57782232284237	2.90672317391071	4.09310518742205	4.09363113115958	4.09523885715035	3.43333333333333	4.17451151285905	3.22222222222222	4.0927796955636	3.51405177378289	3.01109317057906	3.42857142857143	3.63768427795958	3.01109317057906	4.36330914786227	4.36330914786236	3.6	4.363309147862	3.01109317057908	3.20697582866532	3.24464394776923	3.27774416306805	3.22257036762994	3.41666666666667	3.20678748304037	3.21819564699564	3.24146996668229	3.25332841522714	3.27477785951399	3.24385777793807	3.56500527307354	3.21540218514326	3.21112689542941	3.45502527662269	3.5	3.33333333333333	3.57285206718834	3.2742735309731	3.18269305695777	3.22447586498059	3.17076458929747	3.19128842830011	0.953072593167374
C32	1	0.340479969807525	0.316531254967186	0.304781994838254	0.293074722009041	0.328448081062626	0.424582664559114	1	1	1	0.892423789701872	0.435039576720954	0.428753725663689	0.427128933984789	1	0.892811714387598	1	0.428051890018924	1	0.800933763686168	1	1	0.800933763686221	0.902393089660956	0.902393089660961	1	0.902393089660918	0.800933763686175	1.10022081333095	1.08821964572891	1.0838387612162	1.08508118214995	1	1.08537151109175	1.09849411819781	1.09330318081528	1.09628156971233	1.09990528277749	1.10088089067285	1	1.07790170013007	1.08738312780647	1	1	1	1	1	1.23325965335	1.22523409954014	1.24515261195856	1.22721838803769	-0.251435791049195
C33	0	1.76765761334547	1.76336424873177	1.76127895240106	1.75923156485744	1.76548969136728	1.81551288902299	2.26507520045995	2.39285714285714	2.39376977032595	2.14999426882902	1.95517418104682	1.95000418067927	1.94931813500179	2.35555555555556	1.42870956861767	2.22222222222222	1.94860668384074	2.39001074474726	2.05762679612894	2.57142857142857	2.2650770081709	2.05762679612896	1.33020006348855	1.33020006348855	2.4	1.33020006348824	2.05762679612894	1.95092019444521	1.9042640895268	1.96646553918191	1.9776231026963	2.33333333333333	2.01409420754786	1.95185932996051	1.95274223481904	1.98363934724353	1.94693938626343	1.94683502297701	2.26065001723716	1.89183999192822	1.92274733982148	2.06314416149284	2.33333333333333	2.33333333333333	2.38336366032053	2.4514529380538	1.92283964186725	1.9413627916089	1.9519737439842	2.0022367641839	0.277275284152197
C34	0	2.22870071762803	2.24359894458112	2.25088481397382	2.25817696454361	2.2361843352657	2.21387744566425	2.10708521976938	2.03571428571429	2.20568161192142	2.25470314098588	2.28713411231078	2.28302916386599	2.28334026492531	1.86666666666667	2.25362558982119	1.55555555555556	2.28120612908897	2.04599552950054	2.32869741558744	1.71428571428571	2.1071046976409	2.32869741558745	2.04224198857795	2.04224198857796	2	2.04224198857789	2.32869741558745	2.06751997854942	1.98155721815425	2.09795668108123	2.02973294735489	2.5	2.13151369146288	2.01763572075002	2.03822497146421	2.04087013799097	2.07123041103954	2.01762084606619	2.1071241761978	1.97226979942017	1.97661150553713	2.10714365544013	2.26666666666667	2.66666666666667	2.40419748748691	2.52954602199781	1.94269170067999	2.01360204345021	1.98587520209556	2.0755184893744	0.367229080277667
